"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-07","   60","   70",,," 0536","0.04","   43","0.0","0.0",,"47","38","  336",,,,"   45","   45",,,,,"24.2","16.1",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-08","   50","   50",,," 1630","0.00","   54","0.0","0.0",,"67","38","  420",,,,"  270","  270",,,,,"28.9","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-09","   90","  100",,," 1042","0.12","   83","0.0","0.0",,"72","52","  294",,,,"  270","  270",,,,,"34.4","23.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-10","   40","   40",,," 0648","0.00","   64","0.0","0.0",,"52","39","  504",,,,"  315","  315",,,,,"40.3","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-11","   30","   10",,," 1018","0.00","   93","0.0","0.0",,"51","35","  738",,,,"  315","  315",,,,,"36.7","25.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-12","   50","   40",,," 0012","0.00","   59","0.0","0.0",,"53","37","  468",,,,"  315","  315",,,,,"26.4","17.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-13","   60","   60",,," 1142","0.00","   40","0.0","0.0",,"55","42","  318",,,,"   90","   90",,,,,"17.2","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-14","   30","   20",,," 1530","0.00","   84","0.0","0.0",,"55","42","  666",,,,"  135","  135",,,,,"25.3","17.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-15","   30","   50",,," 1230","0.00","   97","0.0","0.0",,"55","40","  780",,,,"   90","   90",,,,,"20.8","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-16","   20","   10",,," 1118","0.00","   97","0.0","0.0",,"55","40","  786",,,,"   90","   90",,,,,"18.3","13.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-17","   80","   80",,," 1718","0.00","   35","0.0","0.0",,"63","42","  282",,,,"  180","  180",,,,,"23.0","17.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-18","   40","   50",,," 1906","0.00","   54","0.0","0.0",,"60","44","  438",,,,"  360","  360",,,,,"36.7","30.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-19","    0","   10",,," 1106","0.00","   99","0.0","0.0",,"58","40","  804",,,,"  315","  315",,,,,"34.4","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-20","   80","  100",,," 1618","0.20","    7","0.0","0.0",,"46","38","   60",,,,"  135","   90",,,,,"21.9","16.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-21","  100","  100",,," 1700","0.16","    0","0.0","0.0",,"45","41","    0",,,,"   90","   90",,,,,"27.5","19.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-22","   70","   90",,," 1300","0.00","   36","0.0","0.0",,"58","42","  294",,,,"  315","  315",,,,,"33.3","25.1","    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-23","   90","  100",,," 1554","0.00","   11","0.0","0.0",,"49","41","   90",,,,"  135","  135",,,,,"28.9","19.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-24","  100","  100",,," 1600","0.44","    0","0.0","0.0",,"57","43","    0",,,,"  180","  180",,,,,"28.9","25.9","    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-25","   20","   40",,," 0148","0.00","   59","0.0","0.0",,"66","49","  492",,,,"  315","  315",,,,,"34.4","31.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-26","   10","   20",,," 1342","0.00","   90","0.0","0.0",,"65","49","  744",,,,"  135","  135",,,,,"19.5","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-27","    0","    0",,," 0748","0.00","  100","0.0","0.0",,"75","55","  834",,,,"  225","  225",,,,,"26.4","21.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-28","   40","   50",,," 1354","0.00","   88","0.0","0.0",,"74","48","  738",,,,"   90","   90",,,,,"21.9","17.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-29","   30","   20",,," 1124","0.00","   90","0.0","0.0",,"57","47","  750",,,,"   90","   90",,,,,"18.3","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-04-30","   50","   50",,," 1806","0.00","  100","0.0","0.0",,"73","48","  840",,,,"  225","  225",,,,,"23.0","21.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-01","   40","   50",,," 2006","0.00","   93","0.0","0.0",,"77","49","  780",,,,"  225","  225",,,,,"30.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-02","   80","   90",,," 1900","0.00","   95","0.0","0.0",,"79","58","  804",,,,"  225","  225",,,,,"30.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-03","  100","  100",,," 0706","0.11","   26","0.0","0.0",,"62","51","  222",,,,"  315","  315",,,,,"20.8","19.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-04","  100","  100",,," 1354","0.00","   32","0.0","0.0",,"55","48","  276",,,,"   90","   90",,,,,"17.2","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-05","   30","   10",,," 1824","0.00","   97","0.0","0.0",,"73","47","  828",,,,"  225","  225",,,,,"27.5","23.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-06","   80","   80",,," 1942","0.15","   36","0.0","0.0",,"56","40","  312",,,,"  315","  315",,,,,"39.1","29.1",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-07","   60","   50",,," 1218","0.00","   84","0.0","0.0",,"57","39","  720",,,,"  315","  315",,,,,"31.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-08","   80","   80",,," 1448","0.00","   40","0.0","0.0",,"71","48","  348",,,,"  270","  270",,,,,"30.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-09","   80","   60",,," 1406","0.06","   36","0.0","0.0",,"70","52","  312",,,,"  135","  135",,,,,"26.4","19.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-10","   60","   60",,," 1412","0.00","   79","0.0","0.0",,"92","49","  678",,,,"  270","  270",,,,,"27.5","21.9","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-11","   40","   60",,," 2206","0.00","   77","0.0","0.0",,"85","60","  666",,,,"   45","  270",,,,,"18.3","14.1",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-12","   70","   80",,," 1348","0.00","   65","0.0","0.0",,"74","52","  564",,,,"   90","   90",,,,,"25.3","19.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-13","   90","   90",,," 2054","0.19","   28","0.0","0.0",,"62","52","  240",,,,"   45","   90",,,,,"16.1","13.0","    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-14","   70","   90",,," 1024","0.04","   34","0.0","0.0",,"57","50","  300",,,,"   45","   90",,,,,"23.0","19.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-15","   60","   70",,," 1524","0.00","   66","0.0","0.0",,"61","48","  582",,,,"  135","   90",,,,,"18.3","17.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-16","  100","  100",,," 1454","0.00","   25","0.0","0.0",,"59","51","  222",,,,"  135","  135",,,,,"28.9","19.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-17","  100","  100",,," 1036","1.22","    1","0.0","0.0",,"65","52","    6",,,,"  180","  180",,,,,"33.3","31.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-18","  100","  100",,," 0806","1.07","    0","0.0","0.0",,"57","50","    0",,,,"   45","   45",,,,,"27.5","23.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-19","   80","   70",,," 1042","0.00","   47","0.0","0.0",,"62","49","  420",,,,"   45","   90",,,,,"17.2","16.1","    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-20","   50","   30",,," 1500","0.00","   79","0.0","0.0",,"73","50","  702",,,,"   90","   90",,,,,"17.2","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-21","   50","   60",,," 0742","0.00","   52","0.0","0.0",,"61","52","  462",,,,"   45","   90",,,,,"23.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-22","   90","   90",,," 1612","0.00","   72","0.0","0.0",,"84","53","  636",,,,"  225","  225",,,,,"24.2","21.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-23","   70","   80",,," 0318","0.00","   38","0.0","0.0",,"72","57","  342",,,,"   45","   90",,,,,"23.0","19.0",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-24","   50","   50",,," 1206","0.00","   69","0.0","0.0",,"73","54","  612",,,,"   90","   90",,,,,"18.3","17.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-25","  100","  100",,," 1154","0.06","    0","0.0","0.0",,"57","51","    0",,,,"  135","   90",,,,,"19.5","17.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-26","  100","  100",,," 1154","0.09","    0","0.0","0.0",,"70","53","    0",,,,"  225","  225",,,,,"25.3","25.1","    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-27","   20","   30",,," 1142","0.02","   87","0.0","0.0",,"75","57","  786",,,,"  270","  315",,,,,"24.2","19.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-28","   10","   10",,," 0624","0.00","   98","0.0","0.0",,"65","51","  882",,,,"  315","  135",,,,,"16.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-29","    0","    0",,," 1212","0.00","  100","0.0","0.0",,"61","52","  900",,,,"  135","   90",,,,,"17.2","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-30","   30","   30",,," 2242","0.00","  100","0.0","0.0",,"71","49","  900",,,,"  225","  225",,,,,"25.3","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-05-31","    0","    0",,," 2030","0.00","   99","0.0","0.0",,"83","51","  894",,,,"  225","  225",,,,,"23.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-01","   20","   20",,," 1036","0.00","   89","0.0","0.0",,"89","63","  804",,,,"  270","  180",,,,,"19.5","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-02","   30","   30",,," 1406","0.00","   89","0.0","0.0",,"88","64","  804",,,,"  225","  225",,,,,"28.9","23.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-03","   50","   50",,," 1724","1.65","   74","0.0","0.0",,"88","62","  672",,,,"  315","  225",,,,,"26.4","19.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-04","   80","   80",,," 0642","0.05","   68","0.0","0.0",,"65","57","  618",,,,"   45","   45",,,,,"19.5","17.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-05","   90","  100",,," 0530","0.04","    0","0.0","0.0",,"62","56","    0",,,,"  135","  225",,,,,"15.0","14.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-06","  100","  100",,," 1348","0.88","    0","0.0","0.0",,"59","50","    0",,,,"  360","  360",,,,,"15.0","14.1","    1","    1","    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-07","  100","  100",,," 0054","0.18","    1","0.0","0.0",,"59","51","   12",,,,"   45","   45",,,,,"11.4","12.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-08","   20","   10",,," 1348","0.07","   94","0.0","0.0",,"77","55","  852",,,,"  135","  135",,,,,"17.2","17.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-09","   30","   20",,," 1400","0.00","   99","0.0","0.0",,"87","61","  906",,,,"  225","  225",,,,,"21.9","21.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-10","   80","   90",,," 1448","0.00","   95","0.0","0.0",,"84","63","  864",,,,"  225","  225",,,,,"17.2","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-11","   50","   40",,," 1524","0.00","   93","0.0","0.0",,"90","62","  846",,,,"  315","  315",,,,,"34.4","25.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-12","   70","   70",,," 0612","0.05","   41","0.0","0.0",,"75","55","  378",,,,"   45","   45",,,,,"21.9","17.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-13","   20","   20",,," 1324","0.01","  100","0.0","0.0",,"65","55","  918",,,,"   90","   90",,,,,"23.0","17.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-14","   20","   30",,," 2118","0.00","  100","0.0","0.0",,"73","51","  918",,,,"  225","  225",,,,,"24.2","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-15","   10","   20",,," 1830","0.00","   98","0.0","0.0",,"78","56","  900",,,,"  225","  225",,,,,"26.4","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-16","   90","   90",,," 1006","0.00","   63","0.0","0.0",,"77","58","  576",,,,"  270","  225",,,,,"23.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-17","  100","  100",,," 1500","0.00","   19","0.0","0.0",,"77","62","  168",,,,"  225","  225",,,,,"20.8","17.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-18","  100","   90",,," 2130","0.03","   30","0.0","0.0",,"78","65","  276",,,,"  225","  225",,,,,"23.0","19.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-19","   60","   40",,," 1024","0.00","   68","0.0","0.0",,"87","66","  618",,,,"  270","  225",,,,,"26.4","17.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-20","   40","   30",,," 1518","0.00","   77","0.0","0.0",,"71","58","  708",,,,"  315","  315",,,,,"32.2","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-21","   70","   80",,," 1218","0.02","   63","0.0","0.0",,"73","54","  582",,,,"  270","  225",,,,,"25.3","17.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-22","   80","   90",,," 1048","0.00","   19","0.0","0.0",,"71","58","  174",,,,"  270","  180",,,,,"15.0","11.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-23","   10","   20",,," 1106","0.00","   76","0.0","0.0",,"80","59","  702",,,,"  315","  135",,,,,"15.0","14.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-24","   10","   10",,," 1548","0.00","   90","0.0","0.0",,"86","61","  828",,,,"  225","  225",,,,,"34.4","25.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-25","   70","   90",,," 0706","0.00","   93","0.0","0.0",,"84","59","  852",,,,"  225","  225",,,,,"32.2","23.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-26","   90","  100",,," 0606","0.84","    0","0.0","0.0",,"63","55","    0",,,,"   45","   45",,,,,"20.8","17.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-27","  100","  100",,," 1936","0.70","    0","0.0","0.0",,"64","54","    0",,,,"  360","  315",,,,,"23.0","21.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-28","   10","   10",,," 1618","0.00","   93","0.0","0.0",,"76","52","  846",,,,"  315","  360",,,,,"24.2","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-29","   40","   40",,," 1712","0.00","   93","0.0","0.0",,"82","54","  858",,,,"  225","  225",,,,,"28.9","19.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-06-30","  100","  100",,," 0442","0.10","    0","0.0","0.0",,"72","64","    0",,,,"  225","  225",,,,,"32.2","21.0",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-01","   80","   70",,," 1606","0.00","   60","0.0","0.0",,"75","64","  546",,,,"  135","  135",,,,,"20.8","17.0",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-02","  100","  100",,," 1506","0.00","    0","0.0","0.0",,"71","61","    0",,,,"  180","  180",,,,,"17.2","13.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-03","  100","  100",,," 1448","0.00","   13","0.0","0.0",,"78","62","  120",,,,"  225","  225",,,,,"24.2","17.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-04","   90","   90",,," 2242","0.66","   16","0.0","0.0",,"80","62","  144",,,,"  225","  180",,,,,"24.2","17.9","    1","    1","    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-05","   80","   90",,," 1612","0.00","   76","0.0","0.0",,"82","69","  690",,,,"  270","  315",,,,,"28.9","17.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-06","   30","   40",,," 2318","0.00","   83","0.0","0.0",,"79","61","  756",,,,"  315","   90",,,,,"21.9","15.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-07","   20","   30",,," 2112","0.00","   98","0.0","0.0",,"87","65","  888",,,,"  225","  225",,,,,"27.5","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-08","   30","   50",,," 1524","0.00","   94","0.0","0.0",,"87","65","  852",,,,"  225","  225",,,,,"27.5","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-09","   40","   40",,," 1748","0.00","   97","0.0","0.0",,"86","63","  882",,,,"  225","  225",,,,,"23.0","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-10","  100","  100",,," 1742","0.00","   49","0.0","0.0",,"83","66","  444",,,,"  225","  225",,,,,"21.9","17.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-11","   80","   70",,," 1354","0.00","   60","0.0","0.0",,"85","70","  546",,,,"  225","  225",,,,,"27.5","19.9",,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-12","   60","   50",,," 1006","0.22","   63","0.0","0.0",,"81","60","  570",,,,"  360","  360",,,,,"28.9","17.9",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-13","   40","   20",,," 1242","0.00","   97","0.0","0.0",,"72","58","  876",,,,"   90","   90",,,,,"21.9","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-14","   90","   80",,," 1342","0.00","   71","0.0","0.0",,"82","61","  636",,,,"  225","  225",,,,,"26.4","19.9",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-15","  100","  100",,," 1136","0.00","   33","0.0","0.0",,"82","66","  294",,,,"  225","  225",,,,,"32.2","23.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-16","  100","  100",,," 0948","0.28","    3","0.0","0.0",,"77","68","   30",,,,"  225","  225",,,,,"32.2","23.9","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-17","    0","   10",,," 0600","0.00","   98","0.0","0.0",,"82","65","  876",,,,"  315","  315",,,,,"28.9","17.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-18","   40","   20",,," 1248","0.00","   88","0.0","0.0",,"90","63","  786",,,,"  270","  270",,,,,"27.5","19.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-19","   80","   70",,," 1118","0.00","   81","0.0","0.0",,"71","62","  720",,,,"   90","   90",,,,,"21.9","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-20","   80","   90",,," 1106","0.00","   23","0.0","0.0",,"74","61","  204",,,,"   90","   90",,,,,"24.2","16.1","    1","    1",,,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-21","   40","   40",,," 1148","0.00","   73","0.0","0.0",,"84","65","  654",,,,"  225","  225",,,,,"39.1","25.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-22","   50","   50",,," 1754","0.00","   60","0.0","0.0",,"84","62","  534",,,,"  315","  270",,,,,"28.9","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1970-07-23","   70","   70",,," 0054","0.00","   99","0.0","0.0",,"86","67","  876",,,,"  315","  135",,,,,"18.3","13.0",,,,,,,,,,,,,,,,,,,,
